ImageId,Label
7033,7
7034,2
7035,3
7036,3
7037,1
7038,5
7039,0
7040,7
7041,7
7042,6
7043,1
7044,6
7045,2
7046,2
7047,3
7048,5
7049,0
7050,7
7051,6
7052,5
7053,9
7054,3
7055,3
7056,1
7057,7
7058,5
7059,4
7060,7
7061,4
7062,7
7063,8
7064,2
7065,2
7066,0
7067,7
7068,3
7069,4
7070,0
7071,6
7072,2
7073,4
7074,9
7075,0
7076,2
7077,6
7078,0
7079,3
7080,3
7081,8
7082,2
7083,9
7084,1
7085,7
7086,5
7087,1
7088,1
7089,6
7090,8
7091,0
7092,1
7093,7
7094,5
7095,6
7096,8
7097,4
7098,5
7099,9
7100,6
7101,2
7102,7
7103,4
7104,0
7105,8
7106,4
7107,1
7108,0
7109,7
7110,1
7111,7
7112,1
7113,3
7114,4
7115,4
7116,3
7117,7
7118,5
7119,5
7120,1
7121,2
7122,4
7123,0
7124,0
7125,7
7126,2
7127,5
7128,9
7129,3
7130,1
7131,0
7132,1
7133,1
7134,1
7135,4
7136,4
7137,9
7138,4
7139,3
7140,4
7141,4
7142,5
7143,5
7144,5
7145,7
7146,9
7147,1
7148,8
7149,8
7150,6
7151,5
7152,8
7153,1
7154,3
7155,5
7156,5
7157,2
7158,1
7159,6
7160,9
7161,9
7162,6
7163,3
7164,0
7165,6
7166,7
7167,0
7168,4
7169,3
7170,3
7171,2
7172,7
7173,7
7174,2
7175,0
7176,4
7177,3
7178,5
7179,6
7180,7
7181,6
7182,7
7183,2
7184,5
7185,5
7186,7
7187,3
7188,5
7189,4
7190,8
7191,6
7192,9
7193,2
7194,7
7195,6
7196,7
7197,8
7198,0
7199,6
7200,1
7201,8
7202,5
7203,8
7204,9
7205,1
7206,7
7207,5
7208,8
7209,6
7210,0
7211,2
7212,4
7213,1
7214,8
7215,3
7216,4
7217,6
7218,2
7219,4
7220,7
7221,7
7222,7
7223,3
7224,3
7225,4
7226,2
7227,1
7228,2
7229,7
7230,7
7231,6
7232,1
7233,6
7234,2
7235,5
7236,3
7237,6
7238,8
7239,4
7240,4
7241,0
7242,3
7243,1
7244,4
7245,8
7246,1
7247,4
7248,6
7249,6
7250,1
7251,5
7252,3
7253,3
7254,9
7255,7
7256,8
7257,2
7258,2
7259,7
7260,8
7261,0
7262,1
7263,7
7264,1
7265,6
7266,8
7267,3
7268,5
7269,7
7270,4
7271,0
7272,8
7273,9
7274,9
7275,3
7276,3
7277,9
7278,7
7279,5
7280,3
7281,5
7282,7
7283,8
7284,8
7285,9
7286,4
7287,0
7288,3
7289,5
7290,5
7291,1
7292,9
7293,9
7294,5
7295,4
7296,1
7297,5
7298,0
7299,2
7300,6
7301,4
7302,9
7303,0
7304,7
7305,9
7306,7
7307,9
7308,1
7309,6
7310,4
7311,0
7312,9
7313,4
7314,2
7315,6
7316,7
7317,9
7318,8
7319,4
7320,1
7321,0
7322,1
7323,7
7324,2
7325,0
7326,0
7327,3
7328,6
7329,1
7330,3
7331,1
7332,7
7333,1
7334,4
7335,6
7336,6
7337,7
7338,3
7339,3
7340,9
7341,1
7342,4
7343,7
7344,8
7345,5
7346,2
7347,9
7348,2
7349,4
7350,4
7351,1
7352,0
7353,4
7354,6
7355,9
7356,4
7357,8
7358,7
7359,5
7360,2
7361,8
7362,6
7363,6
7364,8
7365,4
7366,4
7367,4
7368,5
7369,1
7370,5
7371,2
7372,6
7373,5
7374,9
7375,1
7376,4
7377,2
7378,4
7379,3
7380,4
7381,8
7382,9
7383,5
7384,1
7385,6
7386,9
7387,6
7388,8
7389,2
7390,0
7391,0
7392,7
7393,1
7394,1
7395,4
7396,2
7397,5
7398,0
7399,8
7400,0
7401,6
7402,1
7403,7
7404,0
7405,6
7406,6
7407,1
7408,1
7409,8
7410,8
7411,9
7412,2
7413,3
7414,0
7415,3
7416,6
7417,4
7418,1
7419,0
7420,8
7421,7
7422,7
7423,4
7424,4
7425,0
7426,7
7427,6
7428,6
7429,7
7430,5
7431,9
7432,2
7433,0
7434,3
7435,9
7436,3
7437,1
7438,1
7439,0
7440,1
7441,7
7442,5
7443,2
7444,1
7445,2
7446,5
7447,6
7448,5
7449,7
7450,0
7451,2
7452,7
7453,5
7454,6
7455,1
7456,4
7457,8
7458,8
7459,5
7460,0
7461,0
7462,6
7463,4
7464,0
7465,6
7466,2
7467,7
7468,5
7469,6
7470,8
7471,6
7472,8
7473,6
7474,8
7475,8
7476,3
7477,0
7478,6
7479,4
7480,4
7481,8
7482,5
7483,5
7484,8
7485,1
7486,6
7487,6
7488,5
7489,4
7490,5
7491,2
7492,0
7493,5
7494,4
7495,3
7496,4
7497,3
7498,6
7499,4
7500,1
7501,8
7502,6
7503,4
7504,3
7505,2
7506,9
7507,6
7508,0
7509,6
7510,6
7511,6
7512,4
7513,2
7514,0
7515,2
7516,3
7517,7
7518,5
7519,7
7520,2
7521,1
7522,5
7523,3
7524,5
7525,1
7526,5
7527,7
7528,1
7529,8
7530,4
7531,8
7532,8
7533,8
7534,8
7535,3
7536,8
7537,2
7538,6
7539,7
7540,0
7541,8
7542,0
7543,7
7544,3
7545,1
7546,5
7547,1
7548,7
7549,2
7550,3
7551,2
7552,5
7553,9
7554,3
7555,6
7556,7
7557,0
7558,1
7559,3
7560,5
7561,9
7562,2
7563,9
7564,6
7565,3
7566,5
7567,4
7568,9
7569,3
7570,4
7571,1
7572,8
7573,3
7574,7
7575,0
7576,1
7577,1
7578,9
7579,6
7580,7
7581,6
7582,1
7583,6
7584,6
7585,8
7586,0
7587,2
7588,2
7589,0
7590,9
7591,3
7592,0
7593,6
7594,4
7595,6
7596,4
7597,9
7598,1
7599,9
7600,6
7601,7
7602,1
7603,3
7604,1
7605,0
7606,5
7607,3
7608,5
7609,9
7610,5
7611,6
7612,3
7613,7
7614,1
7615,4
7616,8
7617,3
7618,8
7619,6
7620,2
7621,2
7622,4
7623,2
7624,3
7625,9
7626,4
7627,4
7628,2
7629,8
7630,8
7631,1
7632,0
7633,0
7634,2
7635,6
7636,6
7637,9
7638,3
7639,1
7640,3
7641,6
7642,9
7643,3
7644,2
7645,6
7646,8
7647,0
7648,6
7649,9
7650,7
7651,1
7652,0
7653,4
7654,2
7655,9
7656,7
7657,2
7658,7
7659,8
7660,4
7661,4
7662,9
7663,7
7664,9
7665,0
7666,9
7667,3
7668,8
7669,6
7670,4
7671,4
7672,3
7673,1
7674,5
7675,6
7676,4
7677,2
7678,9
7679,2
7680,5
7681,3
7682,5
7683,5
7684,0
7685,9
7686,1
7687,6
7688,1
7689,2
7690,9
7691,7
7692,3
7693,1
7694,7
7695,2
7696,0
7697,9
7698,8
7699,2
7700,8
7701,1
7702,0
7703,9
7704,2
7705,8
7706,7
7707,5
7708,5
7709,8
7710,3
7711,4
7712,7
7713,0
7714,7
7715,8
7716,2
7717,3
7718,3
7719,5
7720,8
7721,1
7722,4
7723,5
7724,5
7725,3
7726,0
7727,6
7728,5
7729,8
7730,5
7731,6
7732,8
7733,6
7734,9
7735,5
7736,9
7737,9
7738,2
7739,2
7740,7
7741,2
7742,5
7743,2
7744,6
7745,3
7746,8
7747,8
7748,4
7749,2
7750,0
7751,2
7752,4
7753,3
7754,8
7755,1
7756,9
7757,4
7758,4
7759,7
7760,3
7761,0
7762,1
7763,1
7764,5
7765,1
7766,8
7767,7
7768,2
7769,3
7770,3
7771,9
7772,0
7773,5
7774,3
7775,6
7776,3
7777,3
7778,8
7779,8
7780,5
7781,1
7782,8
7783,3
7784,7
7785,5
7786,3
7787,4
7788,6
7789,0
7790,2
7791,4
7792,4
7793,2
7794,7
7795,9
7796,4
7797,7
7798,0
7799,9
7800,4
7801,6
7802,0
7803,3
7804,5
7805,8
7806,9
7807,2
7808,4
7809,8
7810,7
7811,4
7812,7
7813,1
7814,5
7815,4
7816,7
7817,4
7818,3
7819,1
7820,6
7821,8
7822,0
7823,9
7824,8
7825,2
7826,2
7827,5
7828,6
7829,5
7830,1
7831,3
7832,2
7833,0
7834,6
7835,1
7836,8
7837,7
7838,1
7839,1
7840,9
7841,9
7842,9
7843,2
7844,5
7845,8
7846,4
7847,0
7848,9
7849,4
7850,5
7851,7
7852,8
7853,0
7854,2
7855,3
7856,2
7857,3
7858,5
7859,3
7860,2
7861,8
7862,1
7863,6
7864,2
7865,7
7866,0
7867,2
7868,4
7869,9
7870,0
7871,0
7872,7
7873,4
7874,6
7875,9
7876,0
7877,1
7878,0
7879,1
7880,7
7881,8
7882,1
7883,8
7884,6
7885,2
7886,3
7887,8
7888,7
7889,2
7890,5
7891,3
7892,4
7893,0
7894,0
7895,8
7896,5
7897,1
7898,0
7899,8
7900,3
7901,5
7902,3
7903,3
7904,2
7905,8
7906,5
7907,3
7908,2
7909,6
7910,8
7911,7
7912,1
7913,5
7914,2
7915,9
7916,8
7917,9
7918,8
7919,1
7920,7
7921,7
7922,5
7923,8
7924,1
7925,2
7926,6
7927,9
7928,4
7929,6
7930,4
7931,8
7932,7
7933,2
7934,6
7935,8
7936,5
7937,3
7938,0
7939,6
7940,0
7941,8
7942,2
7943,7
7944,5
7945,8
7946,1
7947,5
7948,3
7949,3
7950,1
7951,7
7952,8
7953,5
7954,8
7955,6
7956,7
7957,5
7958,3
7959,4
7960,2
7961,5
7962,7
7963,8
7964,0
7965,8
7966,2
7967,1
7968,6
7969,3
7970,4
7971,3
7972,3
7973,6
7974,4
7975,4
7976,9
7977,0
7978,3
7979,7
7980,2
7981,1
7982,3
7983,9
7984,3
7985,7
7986,4
7987,2
7988,4
7989,0
7990,2
7991,9
7992,4
7993,1
7994,8
7995,6
7996,2
7997,5
7998,2
7999,3
8000,1
8001,9
8002,0
8003,8
8004,6
8005,6
8006,8
8007,7
8008,6
8009,1
8010,7
8011,1
8012,3
8013,8
8014,8
8015,3
8016,3
8017,0
8018,0
8019,1
8020,6
8021,8
8022,4
8023,0
8024,7
8025,3
8026,2
8027,7
8028,8
8029,3
8030,9
8031,2
8032,0
8033,2
8034,5
8035,7
8036,5
8037,3
8038,0
8039,3
8040,7
8041,2
8042,5
8043,4
8044,5
8045,8
8046,1
8047,7
8048,9
8049,7
8050,1
8051,7
8052,4
8053,9
8054,4
8055,4
8056,0
8057,9
8058,4
8059,9
8060,2
8061,0
8062,4
8063,1
8064,0
8065,5
8066,2
8067,2
8068,8
8069,3
8070,7
8071,9
8072,1
8073,1
8074,0
8075,4
8076,7
8077,5
8078,4
8079,9
8080,4
8081,7
8082,1
8083,2
8084,8
8085,3
8086,3
8087,7
8088,0
8089,9
8090,7
8091,2
8092,0
8093,6
8094,9
8095,5
8096,3
8097,7
8098,8
8099,0
8100,5
8101,9
8102,8
8103,6
8104,3
8105,6
8106,5
8107,9
8108,0
8109,8
8110,7
8111,4
8112,1
8113,3
8114,4
8115,3
8116,9
8117,7
8118,2
8119,6
8120,4
8121,1
8122,8
8123,6
8124,3
8125,0
8126,2
8127,8
8128,8
8129,6
8130,4
8131,4
8132,3
8133,4
8134,2
8135,9
8136,8
8137,6
8138,4
8139,6
8140,7
8141,8
8142,5
8143,7
8144,4
8145,4
8146,6
8147,1
8148,1
8149,7
8150,1
8151,2
8152,9
8153,6
8154,6
8155,5
8156,8
8157,8
8158,4
8159,7
8160,1
8161,6
8162,0
8163,9
8164,3
8165,0
8166,5
8167,4
8168,6
8169,2
8170,1
8171,6
8172,1
8173,9
8174,0
8175,9
8176,8
8177,9
8178,5
8179,7
8180,5
8181,4
8182,1
8183,4
8184,3
8185,7
8186,4
8187,4
8188,7
8189,1
8190,2
8191,1
8192,8
8193,6
8194,8
8195,1
8196,0
8197,0
8198,3
8199,3
8200,0
8201,6
8202,8
8203,7
8204,1
8205,7
8206,2
8207,8
8208,0
8209,4
8210,7
8211,8
8212,7
8213,8
8214,5
8215,9
8216,4
8217,7
8218,0
8219,9
8220,1
8221,9
8222,1
8223,5
8224,4
8225,0
8226,6
8227,1
8228,4
8229,0
8230,2
8231,8
8232,6
8233,5
8234,2
8235,7
8236,5
8237,7
8238,9
8239,4
8240,8
8241,2
8242,3
8243,2
8244,7
8245,2
8246,3
8247,7
8248,3
8249,1
8250,4
8251,5
8252,4
8253,1
8254,5
8255,6
8256,5
8257,5
8258,3
8259,2
8260,7
8261,5
8262,7
8263,0
8264,0
8265,5
8266,4
8267,7
8268,8
8269,3
8270,3
8271,1
8272,0
8273,7
8274,2
8275,4
8276,6
8277,6
8278,3
8279,9
8280,3
8281,6
8282,6
8283,6
8284,9
8285,2
8286,6
8287,6
8288,7
8289,2
8290,5
8291,1
8292,5
8293,9
8294,5
8295,5
8296,9
8297,0
8298,5
8299,6
8300,3
8301,0
8302,4
8303,8
8304,0
8305,0
8306,1
8307,5
8308,0
8309,4
8310,3
8311,9
8312,9
8313,4
8314,4
8315,2
8316,1
8317,8
8318,8
8319,2
8320,2
8321,4
8322,9
8323,3
8324,2
8325,9
8326,1
8327,2
8328,1
8329,7
8330,0
8331,0
8332,5
8333,5
8334,8
8335,7
8336,7
8337,5
8338,6
8339,1
8340,9
8341,9
8342,8
8343,0
8344,8
8345,0
8346,8
8347,2
8348,5
8349,0
8350,4
8351,0
8352,6
8353,8
8354,0
8355,4
8356,4
8357,3
8358,8
8359,1
8360,7
8361,9
8362,9
8363,0
8364,6
8365,7
8366,7
8367,5
8368,6
8369,6
8370,9
8371,4
8372,1
8373,9
8374,4
8375,4
8376,6
8377,8
8378,1
8379,2
8380,3
8381,6
8382,5
8383,1
8384,9
8385,9
8386,0
8387,9
8388,6
8389,7
8390,8
8391,4
8392,7
8393,0
8394,8
8395,4
8396,1
8397,0
8398,7
8399,8
8400,0
8401,4
8402,6
8403,5
8404,3
8405,1
8406,9
8407,8
8408,9
8409,4
8410,3
8411,3
8412,6
8413,9
8414,6
8415,5
8416,1
8417,1
8418,2
8419,8
8420,1
8421,1
8422,4
8423,0
8424,6
8425,8
8426,4
8427,1
8428,3
8429,0
8430,1
8431,1
8432,8
8433,4
8434,8
8435,9
8436,4
8437,4
8438,8
8439,1
8440,1
8441,8
8442,9
8443,8
8444,8
8445,2
8446,4
8447,8
8448,7
8449,6
8450,3
8451,0
8452,5
8453,6
8454,7
8455,9
8456,6
8457,0
8458,1
8459,3
8460,7
8461,2
8462,6
8463,0
8464,4
8465,9
8466,9
8467,2
8468,2
8469,0
8470,1
8471,9
8472,5
8473,2
8474,4
8475,1
8476,7
8477,1
8478,8
8479,6
8480,3
8481,6
8482,9
8483,2
8484,1
8485,0
8486,7
8487,7
8488,5
8489,8
8490,7
8491,2
8492,3
8493,7
8494,6
8495,7
8496,9
8497,5
8498,0
8499,1
8500,9
8501,1
8502,7
8503,8
8504,0
8505,3
8506,5
8507,6
8508,1
8509,1
8510,5
8511,0
8512,1
8513,6
8514,3
8515,7
8516,1
8517,8
8518,1
8519,7
8520,7
8521,6
8522,5
8523,0
8524,3
8525,6
8526,7
8527,2
8528,8
8529,3
8530,9
8531,7
8532,4
8533,7
8534,3
8535,5
8536,5
8537,7
8538,9
8539,7
8540,4
8541,8
8542,4
8543,5
8544,6
8545,4
8546,5
8547,3
8548,2
8549,7
8550,2
8551,2
8552,4
8553,7
8554,3
8555,4
8556,3
8557,2
8558,1
8559,6
8560,0
8561,3
8562,0
8563,0
8564,7
8565,3
8566,1
8567,4
8568,6
8569,8
8570,5
8571,1
8572,1
8573,1
8574,0
8575,7
8576,7
8577,0
8578,3
8579,7
8580,2
8581,7
8582,0
8583,2
8584,0
8585,7
8586,7
8587,8
8588,1
8589,7
8590,0
8591,3
8592,0
8593,8
8594,4
8595,3
8596,8
8597,4
8598,4
8599,8
8600,7
8601,0
8602,6
8603,5
8604,0
8605,5
8606,4
8607,4
8608,9
8609,7
8610,6
8611,0
8612,2
8613,3
8614,9
8615,5
8616,1
8617,5
8618,0
8619,7
8620,4
8621,7
8622,4
8623,2
8624,6
8625,1
8626,0
8627,6
8628,5
8629,6
8630,1
8631,2
8632,6
8633,6
8634,7
8635,8
8636,6
8637,7
8638,7
8639,5
8640,0
8641,1
8642,1
8643,5
8644,4
8645,2
8646,2
8647,6
8648,0
8649,0
8650,7
8651,7
8652,7
8653,7
8654,9
8655,1
8656,4
8657,1
8658,9
8659,7
8660,6
8661,8
8662,2
8663,3
8664,7
8665,9
8666,3
8667,0
8668,4
8669,2
8670,7
8671,4
8672,7
8673,0
8674,2
8675,1
8676,3
8677,1
8678,9
8679,9
8680,7
8681,2
8682,4
8683,4
8684,4
8685,0
8686,9
8687,3
8688,8
8689,1
8690,9
8691,1
8692,3
8693,2
8694,5
8695,1
8696,6
8697,4
8698,1
8699,7
8700,9
8701,7
8702,3
8703,9
8704,2
8705,1
8706,0
8707,5
8708,3
8709,3
8710,3
8711,9
8712,3
8713,9
8714,6
8715,8
8716,3
8717,1
8718,8
8719,6
8720,3
8721,6
8722,4
8723,0
8724,0
8725,6
8726,0
8727,2
8728,3
8729,9
8730,8
8731,8
8732,8
8733,9
8734,8
8735,3
8736,9
8737,2
8738,4
8739,3
8740,8
8741,9
8742,1
8743,3
8744,4
8745,8
8746,7
8747,0
8748,2
8749,8
8750,6
8751,3
8752,1
8753,5
8754,1
8755,5
8756,6
8757,0
8758,2
8759,7
8760,1
8761,3
8762,7
8763,6
8764,3
8765,3
8766,1
8767,2
8768,3
8769,1
8770,6
8771,4
8772,4
8773,8
8774,0
8775,0
8776,9
8777,4
8778,8
8779,3
8780,5
8781,1
8782,7
8783,6
8784,4
8785,5
8786,4
8787,2
8788,5
8789,7
8790,0
8791,3
8792,7
8793,1
8794,5
8795,6
8796,7
8797,8
8798,4
8799,6
8800,2
8801,0
8802,7
8803,3
8804,0
8805,8
8806,5
8807,5
8808,4
8809,1
8810,7
8811,5
8812,9
8813,2
8814,7
8815,2
8816,8
8817,0
8818,9
8819,3
8820,2
8821,3
8822,3
8823,1
8824,8
8825,3
8826,7
8827,4
8828,0
8829,7
8830,2
8831,7
8832,4
8833,7
8834,6
8835,1
8836,3
8837,5
8838,3
8839,4
8840,7
8841,9
8842,9
8843,5
8844,1
8845,7
8846,6
8847,3
8848,9
8849,8
8850,1
8851,0
8852,0
8853,2
8854,2
8855,3
8856,8
8857,4
8858,1
8859,9
8860,0
8861,9
8862,4
8863,3
8864,6
8865,3
8866,5
8867,6
8868,5
8869,6
8870,8
8871,1
8872,1
8873,3
8874,1
8875,3
8876,7
8877,0
8878,3
8879,8
8880,9
8881,6
8882,7
8883,3
8884,4
8885,4
8886,9
8887,2
8888,3
8889,4
8890,6
8891,8
8892,2
8893,3
8894,6
8895,3
8896,3
8897,1
8898,0
8899,2
8900,4
8901,5
8902,5
8903,2
8904,2
8905,7
8906,2
8907,2
8908,0
8909,0
8910,4
8911,4
8912,8
8913,6
8914,8
8915,5
8916,0
8917,6
8918,4
8919,3
8920,4
8921,2
8922,9
8923,2
8924,0
8925,3
8926,8
8927,8
8928,1
8929,1
8930,4
8931,9
8932,1
8933,7
8934,6
8935,1
8936,6
8937,2
8938,6
8939,3
8940,0
8941,0
8942,2
8943,0
8944,7
8945,8
8946,2
8947,1
8948,9
8949,8
8950,6
8951,7
8952,5
8953,1
8954,8
8955,9
8956,6
8957,1
8958,6
8959,6
8960,0
8961,4
8962,4
8963,4
8964,8
8965,6
8966,0
8967,9
8968,6
8969,3
8970,6
8971,8
8972,1
8973,2
8974,2
8975,3
8976,9
8977,6
8978,3
8979,4
8980,5
8981,5
8982,5
8983,3
8984,0
8985,9
8986,1
8987,4
8988,1
8989,3
8990,6
8991,5
8992,6
8993,5
8994,1
8995,5
8996,1
8997,6
8998,6
8999,4
9000,8
9001,1
9002,7
9003,9
9004,3
9005,7
9006,9
9007,5
9008,1
9009,8
9010,1
9011,6
9012,7
9013,0
9014,2
9015,6
9016,1
9017,4
9018,2
9019,1
9020,6
9021,1
9022,9
9023,3
9024,0
9025,0
9026,7
9027,9
9028,8
9029,3
9030,3
9031,3
9032,0
9033,6
9034,0
9035,1
9036,7
9037,3
9038,8
9039,3
9040,8
9041,3
9042,3
9043,8
9044,3
9045,9
9046,7
9047,7
9048,7
9049,2
9050,5
9051,2
9052,8
9053,8
9054,6
9055,1
9056,7
9057,7
9058,8
9059,9
9060,4
9061,7
9062,0
9063,6
9064,2
9065,7
9066,5
9067,8
9068,4
9069,1
9070,3
9071,5
9072,0
9073,8
9074,9
9075,1
9076,1
9077,8
9078,5
9079,3
9080,1
9081,7
9082,4
9083,8
9084,8
9085,2
9086,3
9087,1
9088,9
9089,0
9090,4
9091,2
9092,8
9093,2
9094,5
9095,9
9096,9
9097,7
9098,6
9099,0
9100,1
9101,0
9102,5
9103,3
9104,7
9105,9
9106,6
9107,7
9108,1
9109,3
9110,8
9111,7
9112,4
9113,6
9114,3
9115,9
9116,2
9117,8
9118,4
9119,5
9120,7
9121,9
9122,3
9123,1
9124,9
9125,3
9126,3
9127,8
9128,0
9129,4
9130,8
9131,0
9132,5
9133,3
9134,4
9135,2
9136,5
9137,4
9138,9
9139,1
9140,6
9141,6
9142,7
9143,5
9144,7
9145,8
9146,4
9147,4
9148,3
9149,0
9150,6
9151,9
9152,0
9153,1
9154,0
9155,6
9156,5
9157,3
9158,7
9159,6
9160,9
9161,0
9162,7
9163,3
9164,4
9165,3
9166,5
9167,2
9168,1
9169,6
9170,3
9171,7
9172,9
9173,1
9174,5
9175,5
9176,5
9177,6
9178,0
9179,3
9180,3
9181,3
9182,8
9183,7
9184,5
9185,8
9186,2
9187,6
9188,5
9189,1
9190,9
9191,3
9192,4
9193,6
9194,6
9195,5
9196,0
9197,9
9198,0
9199,7
9200,4
9201,9
9202,5
9203,4
9204,4
9205,5
9206,1
9207,2
9208,9
9209,5
9210,1
9211,6
9212,0
9213,9
9214,4
9215,1
9216,1
9217,6
9218,4
9219,5
9220,9
9221,5
9222,2
9223,7
9224,3
9225,4
9226,6
9227,4
9228,7
9229,2
9230,4
9231,0
9232,2
9233,1
9234,4
9235,4
9236,6
9237,5
9238,3
9239,7
9240,4
9241,6
9242,7
9243,1
9244,6
9245,4
9246,7
9247,3
9248,6
9249,2
9250,3
9251,6
9252,4
9253,8
9254,1
9255,5
9256,4
9257,7
9258,1
9259,1
9260,9
9261,3
9262,5
9263,8
9264,5
9265,3
9266,5
9267,7
9268,4
9269,8
9270,5
9271,7
9272,9
9273,1
9274,6
9275,4
9276,9
9277,7
9278,9
9279,5
9280,2
9281,9
9282,0
9283,0
9284,3
9285,8
9286,6
9287,3
9288,8
9289,6
9290,3
9291,2
9292,9
9293,3
9294,4
9295,2
9296,1
9297,0
9298,0
9299,3
9300,0
9301,6
9302,2
9303,5
9304,5
9305,0
9306,4
9307,3
9308,7
9309,4
9310,1
9311,7
9312,7
9313,0
9314,2
9315,5
9316,4
9317,4
9318,8
9319,1
9320,3
9321,1
9322,3
9323,9
9324,8
9325,5
9326,1
9327,8
9328,3
9329,0
9330,8
9331,0
9332,8
9333,0
9334,4
9335,0
9336,3
9337,2
9338,1
9339,1
9340,5
9341,3
9342,6
9343,3
9344,3
9345,6
9346,0
9347,9
9348,5
9349,0
9350,0
9351,0
9352,4
9353,3
9354,1
9355,3
9356,8
9357,0
9358,7
9359,4
9360,8
9361,5
9362,4
9363,0
9364,3
9365,2
9366,6
9367,6
9368,8
9369,0
9370,1
9371,8
9372,2
9373,4
9374,0
9375,8
9376,7
9377,6
9378,1
9379,4
9380,0
9381,9
9382,6
9383,7
9384,4
9385,4
9386,8
9387,9
9388,9
9389,6
9390,5
9391,7
9392,4
9393,1
9394,1
9395,8
9396,7
9397,5
9398,6
9399,7
9400,5
9401,5
9402,3
9403,2
9404,3
9405,2
9406,2
9407,8
9408,1
9409,2
9410,1
9411,7
9412,9
9413,7
9414,8
9415,6
9416,6
9417,5
9418,9
9419,4
9420,3
9421,1
9422,9
9423,3
9424,4
9425,4
9426,1
9427,3
9428,8
9429,8
9430,6
9431,1
9432,6
9433,7
9434,2
9435,1
9436,2
9437,2
9438,2
9439,3
9440,5
9441,7
9442,3
9443,1
9444,1
9445,2
9446,7
9447,4
9448,6
9449,7
9450,9
9451,7
9452,0
9453,0
9454,6
9455,0
9456,8
9457,1
9458,7
9459,9
9460,3
9461,4
9462,7
9463,3
9464,0
9465,9
9466,9
9467,4
9468,8
9469,0
9470,1
9471,9
9472,2
9473,1
9474,4
9475,9
9476,8
9477,6
9478,0
9479,7
9480,1
9481,1
9482,1
9483,7
9484,8
9485,5
9486,4
9487,9
9488,0
9489,4
9490,0
9491,1
9492,5
9493,9
9494,0
9495,5
9496,7
9497,5
9498,4
9499,4
9500,6
9501,5
9502,8
9503,9
9504,7
9505,3
9506,9
9507,0
9508,1
9509,8
9510,6
9511,3
9512,5
9513,7
9514,6
9515,4
9516,0
9517,0
9518,1
9519,2
9520,1
9521,6
9522,1
9523,6
9524,6
9525,0
9526,9
9527,0
9528,2
9529,3
9530,4
9531,7
9532,2
9533,1
9534,8
9535,7
9536,6
9537,4
9538,0
9539,0
9540,8
9541,9
9542,5
9543,4
9544,8
9545,9
9546,0
9547,8
9548,2
9549,8
9550,0
9551,1
9552,1
9553,3
9554,1
9555,1
9556,9
9557,8
9558,7
9559,2
9560,7
9561,5
9562,2
9563,5
9564,3
9565,5
9566,1
9567,4
9568,5
9569,6
9570,8
9571,3
9572,0
9573,9
9574,8
9575,5
9576,0
9577,5
9578,4
9579,4
9580,4
9581,0
9582,3
9583,3
9584,7
9585,1
9586,3
9587,2
9588,7
9589,9
9590,5
9591,3
9592,4
9593,0
9594,0
9595,4
9596,7
9597,7
9598,6
9599,3
9600,0
9601,4
9602,6
9603,9
9604,0
9605,2
9606,6
9607,1
9608,5
9609,7
9610,4
9611,7
9612,1
9613,3
9614,6
9615,6
9616,5
9617,9
9618,2
9619,1
9620,0
9621,2
9622,5
9623,9
9624,1
9625,6
9626,9
9627,2
9628,0
9629,4
9630,6
9631,7
9632,2
9633,1
9634,2
9635,3
9636,9
9637,0
9638,8
9639,1
9640,1
9641,1
9642,0
9643,9
9644,0
9645,7
9646,0
9647,4
9648,4
9649,4
9650,5
9651,8
9652,1
9653,5
9654,9
9655,7
9656,1
9657,8
9658,2
9659,1
9660,3
9661,9
9662,2
9663,3
9664,0
9665,2
9666,6
9667,9
9668,5
9669,7
9670,3
9671,7
9672,5
9673,6
9674,3
9675,3
9676,4
9677,6
9678,1
9679,5
9680,1
9681,9
9682,6
9683,5
9684,0
9685,7
9686,8
9687,8
9688,1
9689,9
9690,1
9691,0
9692,4
9693,5
9694,7
9695,1
9696,1
9697,7
9698,6
9699,4
9700,0
9701,9
9702,0
9703,7
9704,6
9705,3
9706,2
9707,3
9708,4
9709,5
9710,3
9711,0
9712,8
9713,1
9714,8
9715,8
9716,0
9717,5
9718,2
9719,1
9720,9
9721,7
9722,4
9723,8
9724,3
9725,4
9726,9
9727,6
9728,1
9729,5
9730,1
9731,6
9732,2
9733,5
9734,1
9735,0
9736,0
9737,1
9738,1
9739,3
9740,5
9741,9
9742,1
9743,6
9744,8
9745,1
9746,6
9747,5
9748,7
9749,9
9750,0
9751,6
9752,5
9753,0
9754,1
9755,8
9756,9
9757,4
9758,1
9759,8
9760,7
9761,9
9762,1
9763,0
9764,1
9765,7
9766,9
9767,1
9768,5
9769,1
9770,4
9771,2
9772,2
9773,5
9774,3
9775,1
9776,9
9777,5
9778,1
9779,2
9780,4
9781,9
9782,2
9783,4
9784,3
9785,6
9786,4
9787,6
9788,5
9789,2
9790,3
9791,1
9792,1
9793,4
9794,4
9795,4
9796,0
9797,9
9798,3
9799,0
9800,3
9801,8
9802,7
9803,8
9804,4
9805,1
9806,4
9807,8
9808,2
9809,8
9810,8
9811,9
9812,7
9813,1
9814,0
9815,2
9816,5
9817,9
9818,5
9819,5
9820,2
9821,8
9822,7
9823,9
9824,7
9825,1
9826,9
9827,0
9828,5
9829,6
9830,2
